row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,ls_pid
3194,13,DIGVIJAY SINGH,M,JD(U),NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 1 September 2001",Lok Sabha,BANKA,Bihar,commerce & industry,"commerce, industry, civil supplies",,,13_Bihar_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,GEBR65574
3195,13,DIGVIJAY SINGH,M,JD(U),NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 1 August 2001","Monday, 1 July 2002",Lok Sabha,BANKA,Bihar,railways,"transport: shipping, railways, civil aviation, tourism",,,13_Bihar_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1687.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,GEBR65574
3196,13,DIGVIJAY SINGH,M,JD(U),NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 1 July 2002","Saturday, 22 May 2004",Lok Sabha,BANKA,Bihar,external affairs,external affairs,,,13_Bihar_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEBR65574
3197,12,DILIP KUMAR RAY,M,BJD,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Rajya Sabha,NOT_APPLICABLE,Odisha,coal,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,
3198,12,DILIP KUMAR RAY,M,BJD,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 23 May 1998","Wednesday, 13 October 1999",Rajya Sabha,NOT_APPLICABLE,Odisha,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1643.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,
3199,11,DILIP RAY,M,BJD,NOT_APPLICABLE,MoS,Independent Charge,"Saturday, 29 June 1996","Saturday, 6 July 1996",Rajya Sabha,NOT_APPLICABLE,Odisha,agriculture,agriculture,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,
3200,11,DILIP RAY,M,BJD,NOT_APPLICABLE,MoS,Independent Charge,"Saturday, 6 July 1996","Monday, 21 April 1997",Rajya Sabha,NOT_APPLICABLE,Odisha,food processing industries,"food, consumer affairs, public distribution",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,
3201,11,DILIP RAY,M,BJD,NOT_APPLICABLE,MoS,Independent Charge,"Monday, 21 April 1997","Thursday, 25 December 1997",Rajya Sabha,NOT_APPLICABLE,Odisha,food processing industries,"food, consumer affairs, public distribution",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1634.pdf,
3202,13,DILIP RAY,M,BJD,NOT_APPLICABLE,MoS,Independent Charge,"Wednesday, 13 October 1999","Monday, 22 November 1999",Rajya Sabha,NOT_APPLICABLE,Odisha,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,
3203,13,DILIP RAY,M,BJD,NOT_APPLICABLE,MoS,Independent Charge,"Wednesday, 13 October 1999","Saturday, 27 May 2000",Rajya Sabha,NOT_APPLICABLE,Odisha,steel,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1665.pdf,
3204,13,DILIP SINGH JUDEV,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Monday, 17 November 2003",Rajya Sabha,NOT_APPLICABLE,Chhattisgarh,environment & forests,"environment, forests, climate change",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf,
3205,13,DILIPKUMAR MANSUKHLAL GANDHI,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Tuesday, 16 March 2004",Lok Sabha,AHMEDNAGAR,Maharashtra,shipping,"transport: shipping, railways, civil aviation, tourism",,,13_Maharashtra_39_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1468.pdf,GEMH80209
3206,10,DINESH SINGH,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 18 January 1993","Friday, 10 February 1995",Rajya Sabha,NOT_APPLICABLE,Haryana,external affairs,external affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,
3207,10,DINESH SINGH,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Friday, 10 February 1995","Thursday, 30 November 1995",Rajya Sabha,NOT_APPLICABLE,Haryana,without portfolio,without portfolio,,Exception (death),,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,Rajya Sabha Former Members List,
3208,15,DINESH TRIVEDI,M,AITC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Tuesday, 12 July 2011",Lok Sabha,BARRACKPORE,West_Bengal,health & family welfare,health,,,15_West_Bengal_15_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,GEWB14158
3209,15,DINESH TRIVEDI,M,AITC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 12 July 2011","Monday, 19 March 2012",Lok Sabha,BARRACKPORE,West_Bengal,railways,"transport: shipping, railways, civil aviation, tourism",,,15_West_Bengal_15_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_897.pdf,GEWB14158
3210,14,DINSHA J. PATEL,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 29 January 2006","Tuesday, 31 January 2006",Lok Sabha,KAIRA,Gujarat,without portfolio,without portfolio,,exception: without portfolio,14_Gujarat_19_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1479.pdf,GEGJ53905
3211,14,DINSHA J. PATEL,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 31 January 2006","Friday, 22 May 2009",Lok Sabha,KAIRA,Gujarat,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,14_Gujarat_19_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1479.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,GEGJ53905
3212,15,DINSHA J. PATEL,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,KHEDA,Gujarat,"micro, small & medium enterprises","commerce, industry, civil supplies",,,15_Gujarat_17_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,GEGJ53905
3213,15,DINSHA J. PATEL,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Wednesday, 19 January 2011","Sunday, 28 October 2012",Lok Sabha,KHEDA,Gujarat,mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Gujarat_17_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,GEGJ53905
3214,15,DINSHA J. PATEL,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,KHEDA,Gujarat,mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,15_Gujarat_17_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEGJ53905
3215,15,DR. E.M.S. NATCHIAPPAN,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 17 June 2013","Monday, 26 May 2014",Lok Sabha,SIVAGANGA,Tamil_Nadu,commerce & industry,"commerce, industry, civil supplies",,,13_Tamil_Nadu_33_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GETN8586
3216,15,DR. FAROOQ ABDULLAH,M,NC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 28 May 2009","Monday, 26 May 2014",Rajya Sabha,NOT_APPLICABLE,Jammu_&_Kashmir,new & renewable energy,"irrigation, power & energy",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,
3217,15,DR. GIRIJA VYAS,F,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 17 June 2013","Monday, 26 May 2014",Lok Sabha,CHITTORGARH,Rajasthan,housing & urban poverty alleviation,"works, housing, urban development",,,15_Rajasthan_21_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEBR84314
3218,16,NARENDRA MODI,M,BJP,atomic energy,CM,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,VARANASI,Uttar_Pradesh,atomic energy,atomic energy,,,16_Uttar_Pradesh_77_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEGJ3174
3219,16,NARENDRA MODI,M,BJP,space,CM,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,VARANASI,Uttar_Pradesh,space,"earth, ocean, space",,,16_Uttar_Pradesh_77_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEGJ3174
3220,16,DR. JITENDRA SINGH,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Sunday, 9 November 2014","Thursday, 30 May 2019",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,development of north eastern region,others,,,16_Jammu_&_Kashmir_5_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEJK3946
3221,16,GENERAL (RETD.) V.K. SINGH,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,GHAZIABAD,Uttar_Pradesh,development of north eastern region,others,,,16_Uttar_Pradesh_12_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,GEBR1409
3222,16,CHAUDHARY BIRENDER SINGH,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Sunday, 9 November 2014","Tuesday, 5 July 2016",Rajya Sabha,NOT_APPLICABLE,Haryana,drinking water & sanitation,"water, rivers & sanitation",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,
3223,16,GOPINATHRAO MUNDE,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 27 May 2014","Tuesday, 3 June 2014",Lok Sabha,BEED,Maharashtra,drinking water & sanitation,"water, rivers & sanitation",,,15_Maharashtra_39_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_11.pdf,GEMH7907
3224,16,NARENDRA SINGH TOMAR,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 5 July 2016","Sunday, 3 September 2017",Lok Sabha,GWALIOR,Madhya_Pradesh,drinking water & sanitation,"water, rivers & sanitation",,,16_Madhya_Pradesh_3_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,GEMP5941
3225,16,NITIN JAIRAM GADKARI,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 4 June 2014","Sunday, 9 November 2014",Lok Sabha,NAGPUR,Maharashtra,drinking water & sanitation,"water, rivers & sanitation",,,16_Maharashtra_10_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_11.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,GEMH15523
3226,16,UMA BHARATI,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Sunday, 3 September 2017","Thursday, 30 May 2019",Lok Sabha,JHANSI,Uttar_Pradesh,drinking water & sanitation,"water, rivers & sanitation",,,16_Uttar_Pradesh_46_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEMP70466
3227,16,RAM KRIPAL YADAV,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 9 November 2014","Tuesday, 5 July 2016",Lok Sabha,PATALIPUTRA,Bihar,drinking water & sanitation,"water, rivers & sanitation",,,16_Bihar_31_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,GEBR81902
3228,16,RAMESH CHANDAPA JIGAJINAGI,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Lok Sabha,BIJAPUR,Karnataka,drinking water & sanitation,"water, rivers & sanitation",,,16_Karnataka_4_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,AEKA3535
3229,16,S.S. AHLUWALIA,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 3 September 2017","Monday, 14 May 2018",Lok Sabha,DARJEELING,West_Bengal,drinking water & sanitation,"water, rivers & sanitation",,,16_West_Bengal_4_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1420.pdf,GEWB13918
3230,15,DR. K. CHIRANJEEVI,M,INC,NOT_APPLICABLE,MoS,Independent Charge,"Sunday, 28 October 2012","Monday, 26 May 2014",Rajya Sabha,NOT_APPLICABLE,Andhra_Pradesh,tourism,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,
3231,15,DR. KRUPARANI KILLI,F,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,SRIKAKULAM,Andhra_Pradesh,communications & information technology,"electronics, information technology & communications",,,15_Andhra_Pradesh_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEAP73983
3232,15,DR. M.S. GILL,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Rajya Sabha,NOT_APPLICABLE,Punjab,youth affairs & sports,"youth affairs, sports",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,
3233,15,DR. M.S. GILL,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 19 January 2011","Tuesday, 12 July 2011",Rajya Sabha,NOT_APPLICABLE,Punjab,statistics & programme implementation,"statistics, planning and program implementation",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,
3234,16,UPENDRA KUSHWAHA,M,RLSP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,KARAKAT,Bihar,drinking water & sanitation,"water, rivers & sanitation",,,16_Bihar_35_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,GEBR2040
3235,16,DR. HARSH VARDHAN,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Sunday, 9 November 2014","Thursday, 30 May 2019",Lok Sabha,CHANDNI CHOWK,Delhi,earth sciences,"earth, ocean, space",,,16_Delhi_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEDL15277
3236,16,DR. JITENDRA SINGH,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,earth sciences,"earth, ocean, space",,,16_Jammu_&_Kashmir_5_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,GEJK3946
3237,16,Y.S. CHOWDHARY,M,TDP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 9 November 2014","Friday, 9 March 2018",Rajya Sabha,NOT_APPLICABLE,Andhra_Pradesh,earth sciences,"earth, ocean, space",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1388.pdf,
3238,16,ALPHONS KANNANTHANAM,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 3 September 2017","Monday, 14 May 2018",Rajya Sabha,NOT_APPLICABLE,Rajasthan,electronics & information technology,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1420.pdf,
3239,12,MURLI MANOHAR JOSHI,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,ALLAHABAD,Uttar_Pradesh,human resource development,human resource development,,,12_Uttar_Pradesh_56_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEUP62210
3240,12,MURLI MANOHAR JOSHI,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,ALLAHABAD,Uttar_Pradesh,science & technology,scientific research,,,12_Uttar_Pradesh_56_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEUP62210
3241,12,MURLI MANOHAR JOSHI,M,BJP,ocean development,CM,NOT_APPLICABLE,"Wednesday, 3 February 1999","Wednesday, 13 October 1999",Lok Sabha,ALLAHABAD,Uttar_Pradesh,ocean development,"earth, ocean, space",,,12_Uttar_Pradesh_56_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1648.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEUP62210
3242,13,MURLI MANOHAR JOSHI,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 22 May 2004",Lok Sabha,ALLAHABAD,Uttar_Pradesh,human resource development,human resource development,,,13_Uttar_Pradesh_56_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEUP62210
3243,13,MURLI MANOHAR JOSHI,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 22 May 2004",Lok Sabha,ALLAHABAD,Uttar_Pradesh,science & technology,scientific research,,,13_Uttar_Pradesh_56_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEUP62210
3244,13,MURLI MANOHAR JOSHI,M,BJP,ocean development,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 22 May 2004",Lok Sabha,ALLAHABAD,Uttar_Pradesh,ocean development,"earth, ocean, space",,,13_Uttar_Pradesh_56_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEUP62210
3245,16,RAVI SHANKAR PRASAD,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Bihar,electronics & information technology,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,
3246,16,P.P. CHAUDHARY,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 5 July 2016","Sunday, 3 September 2017",Lok Sabha,PALI,Rajasthan,electronics & information technology,"electronics, information technology & communications",,,16_Rajasthan_15_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,GERJ9361
3247,13,DR. RAMAN SINGH,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Wednesday, 29 January 2003",Lok Sabha,RAJNANDGAON,Madhya_Pradesh,commerce & industry,"commerce, industry, civil supplies",,,13_Madhya_Pradesh_22_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,GEMP70408
3248,13,DR. RITA VERMA,F,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 27 May 2000",Lok Sabha,DHANBAD,Bihar,mines & minerals,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_Bihar_47_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,GEBR42826
3249,13,DR. RITA VERMA,F,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 27 May 2000","Saturday, 30 September 2000",Lok Sabha,DHANBAD,Bihar,health & family welfare,health,,,13_Bihar_47_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,GEBR42826
