id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,name_clean,error,comments
2256,7,K Vijay Bhaskara Reddy,M,INC,,CM,,"Friday, 7 September 1984","Wednesday, 31 October 1984",Lok Sabha,Kurnool,Andhra Pradesh,industry,difference of 6,
2257,7,K Vijay Bhaskara Reddy,M,INC,,CM,,"Sunday, 4 November 1984","Friday, 21 December 1984",Lok Sabha,Kurnool,Andhra Pradesh,industry & company affairs,difference of 2,
2258,7,R Venkataram,M,INC,,CM,,"Monday, 14 January 1980","Friday, 15 January 1982",Lok Sabha,Madras South,Tamil Nadu,finance,no_error,
2259,7,R Venkataram,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Thursday, 3 April 1980",Lok Sabha,Madras South,Tamil Nadu,industry,no_error,
2260,7,R Venkataram,M,INC,,CM,,"Friday, 15 January 1982","Thursday, 2 August 1984",Lok Sabha,Madras South,Tamil Nadu,defence,no_error,
2261,7,R Venkataram,M,INC,,CM,Additional Charge,"Tuesday, 22 June 1982","Thursday, 2 September 1982",Lok Sabha,Madras South,Tamil Nadu,home affairs,no_error,
2262,7,B Shankaranand,M,INC,,CM,,"Monday, 14 January 1980","Sunday, 19 October 1980",Lok Sabha,Chikkodi,Karnataka,education & culture,no_error,
2263,7,B Shankaranand,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Sunday, 19 October 1980",Lok Sabha,Chikkodi,Karnataka,health & family welfare,no_error,
2264,7,B Shankaranand,M,INC,,CM,,"Sunday, 19 October 1980","Wednesday, 31 October 1984",Lok Sabha,Chikkodi,Karnataka,health & family welfare,no_error,
2265,7,B Shankaranand,M,INC,,CM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Chikkodi,Karnataka,health & family welfare,no_error,
2266,7,Anant Prasad Sharma,M,INC,,CM,,"Monday, 14 January 1980","Sunday, 19 October 1980",Lok Sabha,Buxur,Bihar,shipping & transport,no_error,
2267,7,Anant Prasad Sharma,M,INC,,CM,,"Sunday, 19 October 1980","Thursday, 2 September 1982",Lok Sabha,Buxur,Bihar,tourism & civil aviation,difference of 4,
2268,7,Anant Prasad Sharma,M,INC,,CM,,"Thursday, 2 September 1982","Monday, 14 February 1983",Lok Sabha,Buxur,Bihar,communications,no_error,
2269,7,P Shiv Shanker,M,INC,,CM,,"Monday, 14 January 1980","Friday, 15 January 1982",Lok Sabha,Tenali,Andhra Pradesh,law & justice,other_exception,exception: ministry out of gazette date range
2271,7,P Shiv Shanker,M,INC,,CM,,"Friday, 15 January 1982","Thursday, 2 September 1982",Lok Sabha,Tenali,Andhra Pradesh,"petroleum, chemicals & fertilisers",difference of 4,
2272,7,P Shiv Shanker,M,INC,,CM,,"Thursday, 2 September 1982","Wednesday, 31 October 1984",Lok Sabha,Tenali,Andhra Pradesh,energy,difference of 65,
2273,7,P Shiv Shanker,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,Tenali,Andhra Pradesh,energy,difference of 4,
2274,7,Vidya Charan Shukla,M,INC,,CM,,"Sunday, 8 June 1980","Thursday, 19 March 1981",Lok Sabha,Raipur,Madhya Pradesh,civil supplies,difference of 45,
2275,7,P A Sangma,M,NPP,,DCM,,"Friday, 31 October 1980","Friday, 15 January 1982",Lok Sabha,Tura,Meghalaya,industry,no_error,
2276,7,P A Sangma,M,NPP,,DCM,,"Friday, 15 January 1982","Wednesday, 31 October 1984",Lok Sabha,Tura,Meghalaya,commerce,difference of 65,
2277,7,P A Sangma,M,NPP,,DCM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Tura,Meghalaya,commerce,difference of 4,
2278,7,Vasant Sathe,M,INC,,CM,,"Monday, 14 January 1980","Thursday, 2 September 1982",Lok Sabha,Wardha,Maharashtra,information & broadcasting,no_error,
2279,7,Vasant Sathe,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Sunday, 19 October 1980",Lok Sabha,Wardha,Maharashtra,labour & rehabilitation,other_exception,exception: ministry out of gazette date range
2280,7,Vasant Sathe,M,INC,,CM,,"Thursday, 2 September 1982","Wednesday, 31 October 1984",Lok Sabha,Wardha,Maharashtra,chemicals & fertilisers,other_exception,exception: ministry out of gazette date range
2281,7,Vasant Sathe,M,INC,,CM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Wardha,Maharashtra,chemicals & fertilisers,other_exception,exception: ministry out of gazette date range
2282,7,Narendra K P Salve,M,INC,,MoS,Independent Charge,"Thursday, 2 September 1982","Monday, 14 February 1983",Rajya Sabha,,Maharashtra,information & broadcasting,no_error,
2283,7,Narendra K P Salve,M,INC,,MoS,Independent Charge,"Monday, 14 February 1983","Wednesday, 31 October 1984",Rajya Sabha,,Maharashtra,steel & mines,difference of 65,
2284,7,Narendra K P Salve,M,INC,,MoS,Independent Charge,"Sunday, 4 November 1984","Monday, 31 December 1984",Rajya Sabha,,Maharashtra,steel & mines,difference of 4,
2285,7,Narendra K P Salve,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Rajya Sabha,,Maharashtra,parliamentary affairs,difference of 61,
2286,7,Bhishma Narain Singh,M,INC,,CM,,"Monday, 14 January 1980","Friday, 17 October 1980",Rajya Sabha,,Bihar,parliamentary affairs,no_error,
2287,7,Bhishma Narain Singh,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Monday, 3 March 1980",Rajya Sabha,,Bihar,communications,no_error,
2288,7,Bhishma Narain Singh,M,INC,,CM,,"Friday, 17 October 1980","Saturday, 29 January 1983",Rajya Sabha,,Bihar,parliamentary affairs,no_error,
2289,7,Bhishma Narain Singh,M,INC,,CM,,"Friday, 17 October 1980","Saturday, 29 January 1983",Rajya Sabha,,Bihar,works & housing,no_error,
2290,7,Bhishma Narain Singh,M,INC,,CM,,"Saturday, 29 January 1983","Monday, 14 February 1983",Rajya Sabha,,Bihar,civil supplies & cooperation,other_exception,exception: ministry out of gazette date range
2291,7,Rao Birendra Singh,M,JD,,CM,,"Monday, 14 January 1980","Wednesday, 31 October 1984",Lok Sabha,Mahendragarh,Haryana,agriculture,other_exception,exception: ministry out of gazette date range
2292,7,Rao Birendra Singh,M,JD,,CM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Mahendragarh,Haryana,agriculture,difference of 4,
2293,7,Rao Birendra Singh,M,JD,,CM,Additional Charge,"Sunday, 20 January 1980","Saturday, 29 January 1983",Lok Sabha,Mahendragarh,Haryana,rural reconstruction,other_exception,exception: ministry out of gazette date range
2294,7,Rao Birendra Singh,M,JD,,CM,Additional Charge,"Thursday, 19 March 1981","Thursday, 2 September 1982",Lok Sabha,Mahendragarh,Haryana,civil supplies & cooperation,other_exception,exception: ministry out of gazette date range
2295,7,Rao Birendra Singh,M,JD,,CM,Additional Charge,"Wednesday, 12 November 1980","Friday, 15 January 1982",Lok Sabha,Mahendragarh,Haryana,irrigation,no_error,
2296,7,Prakash Chand Sethi,M,INC,,CM,Additional Charge,"Wednesday, 16 January 1980","Sunday, 19 October 1980",Lok Sabha,Indore,Madhya Pradesh,"petroleum, chemicals & fertilisers",no_error,
2297,7,Prakash Chand Sethi,M,INC,,CM,,"Sunday, 19 October 1980","Friday, 15 January 1982",Lok Sabha,Indore,Madhya Pradesh,"petroleum, chemicals & fertilisers",no_error,
2298,7,Prakash Chand Sethi,M,INC,,CM,,"Friday, 15 January 1982","Thursday, 2 September 1982",Lok Sabha,Indore,Madhya Pradesh,railways,no_error,
2299,7,Prakash Chand Sethi,M,INC,,CM,,"Thursday, 2 September 1982","Thursday, 19 July 1984",Lok Sabha,Indore,Madhya Pradesh,home affairs,no_error,
2300,7,Prakash Chand Sethi,M,INC,,CM,,"Thursday, 19 July 1984","Wednesday, 31 October 1984",Lok Sabha,Indore,Madhya Pradesh,planning,no_error,
2301,7,Prakash Chand Sethi,M,INC,,CM,Additional Charge,"Thursday, 2 August 1984","Wednesday, 31 October 1984",Lok Sabha,Indore,Madhya Pradesh,irrigation,difference of 65,
2302,7,C M Stephen,M,INC,,CM,,"Monday, 3 March 1980","Thursday, 2 September 1982",Lok Sabha,Gulbarga,Karnataka,communications,no_error,
2303,7,C M Stephen,M,INC,,CM,,"Thursday, 2 September 1982","Wednesday, 2 February 1983",Lok Sabha,Gulbarga,Karnataka,shipping & transport,no_error,
2304,7,T Anjiah,M,INC,,MoS,,"Sunday, 8 June 1980","Saturday, 11 October 1980",Rajya Sabha,,Andhra Pradesh,labour,no_error,
2305,7,Bhagwat Jha Azad,M,INC,,MoS,Independent Charge,"Sunday, 19 October 1980","Friday, 15 January 1982",Lok Sabha,Bhagalpur,Bihar,supply & rehabilitation,no_error,
2306,7,Bhagwat Jha Azad,M,INC,,MoS,Independent Charge,"Friday, 15 January 1982","Thursday, 2 September 1982",Lok Sabha,Bhagalpur,Bihar,labour,difference of 4,
2308,7,Bhagwat Jha Azad,M,INC,,MoS,Independent Charge,"Thursday, 2 September 1982","Monday, 14 February 1983",Lok Sabha,Bhagalpur,Bihar,civil aviation,difference of 4,
2309,7,Bhagwat Jha Azad,M,INC,,MoS,Independent Charge,"Thursday, 2 September 1982","Monday, 14 February 1983",Lok Sabha,Bhagalpur,Bihar,civil supplies,difference of 3,
2310,7,Bhagwat Jha Azad,M,INC,,MoS,Independent Charge,"Monday, 14 February 1983","Wednesday, 31 October 1984",Lok Sabha,Bhagalpur,Bihar,food & civil supplies,difference of 3,
2311,7,Bhagwat Jha Azad,M,INC,,MoS,Independent Charge,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Bhagalpur,Bihar,food & civil supplies,no_error,
2312,7,V N Gadgil,M,INC,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,Pune,Maharashtra,communications,no_error,
2313,7,V N Gadgil,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Pune,Maharashtra,communications,no_error,
2314,7,Giridhar Gamang,M,INC,,DCM,,"Friday, 15 January 1982","Monday, 6 September 1982",Lok Sabha,Koraput,Orissa,supply & rehabilitation,difference of 0,
2315,7,Giridhar Gamang,M,INC,,DCM,,"Monday, 6 September 1982","Saturday, 29 January 1983",Lok Sabha,Koraput,Orissa,labour & rehabilitation,difference of 0,
2316,7,Ashok Gehlot,M,INC,,DCM,,"Thursday, 2 September 1982","Monday, 14 February 1983",Lok Sabha,Jodhpur,Rajasthan,tourism,difference of 4,
2317,7,Ashok Gehlot,M,INC,,DCM,,"Monday, 14 February 1983","Tuesday, 7 February 1984",Lok Sabha,Jodhpur,Rajasthan,tourism & civil aviation,difference of 3,
2318,7,Ashok Gehlot,M,INC,,DCM,,"Tuesday, 7 February 1984","Wednesday, 31 October 1984",Lok Sabha,Jodhpur,Rajasthan,sports,difference of 65,
2319,7,Ashok Gehlot,M,INC,,DCM,,"Monday, 12 November 1984","Monday, 31 December 1984",Lok Sabha,Jodhpur,Rajasthan,sports,difference of 4,
2320,7,Khurshed Alam Khan,M,INC,,MoS,,"Sunday, 19 October 1980","Friday, 15 January 1982",Rajya Sabha,,Uttar Pradesh,commerce,difference of 88,
2321,7,Khurshed Alam Khan,M,INC,,MoS,,"Friday, 15 January 1982","Thursday, 2 September 1982",Rajya Sabha,,Uttar Pradesh,tourism & civil aviation,difference of 4,
2322,7,Khurshed Alam Khan,M,INC,,MoS,Independent Charge,"Thursday, 2 September 1982","Monday, 14 February 1983",Rajya Sabha,,Uttar Pradesh,tourism,difference of 4,
2323,7,Khurshed Alam Khan,M,INC,,MoS,Independent Charge,"Monday, 14 February 1983","Wednesday, 31 October 1984",Rajya Sabha,,Uttar Pradesh,tourism & civil aviation,difference of 3,
2324,7,Khurshed Alam Khan,M,INC,,MoS,Independent Charge,"Sunday, 4 November 1984","Monday, 31 December 1984",Rajya Sabha,,Uttar Pradesh,tourism & civil aviation,no_error,
2325,7,Kalpnath Rai,M,SAMATA PARTY,,DCM,,"Friday, 15 January 1982","Monday, 6 September 1982",Rajya Sabha,,Uttar Pradesh,parliamentary affairs,no_error,
2326,7,Kalpnath Rai,M,SAMATA PARTY,,DCM,,"Monday, 6 September 1982","Saturday, 29 January 1983",Rajya Sabha,,Uttar Pradesh,industry,no_error,
2327,7,Kalpnath Rai,M,SAMATA PARTY,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Rajya Sabha,,Uttar Pradesh,parliamentary affairs,difference of 65,
2328,7,Nawal Kishore Sharma,M,INC,,MoS,Independent Charge,"Monday, 12 November 1984","Monday, 31 December 1984",Lok Sabha,Alwar,Rajasthan,finance,no_error,
2329,7,K P Singh Deo,M,INC,,DCM,Independent Charge,"Friday, 15 January 1982","Saturday, 29 January 1983",Lok Sabha,Alwar,Rajasthan,defence,no_error,
2330,7,K P Singh Deo,M,INC,,MoS,Independent Charge,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,Alwar,Rajasthan,defence,no_error,
2331,7,K P Singh Deo,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Alwar,Rajasthan,defence,no_error,
2332,7,Chandra Shekhar Singh,M,JD,Power,MoS,,"Saturday, 29 January 1983","Sunday, 14 August 1983",Lok Sabha,Maharajganj,Bihar,energy,no_error,
2333,7,Baleshwar Ram,M,INC,Rural Development,MoS,,"Saturday, 16 January 1982","Saturday, 29 January 1983",Lok Sabha,Rosera,Bihar,rural reconstruction,other_exception,exception: ministry out of gazette date range
2333,7,Baleshwar Ram,M,INC,,MoS,,"Saturday, 16 January 1982","Saturday, 29 January 1983",Lok Sabha,Rosera,Bihar,agriculture,no_error,
2334,7,Charanjit Chanana,M,INC,,MoS,,"Monday, 3 March 1980","Friday, 15 January 1982",Rajya Sabha,,NCT of Delhi,industry,no_error,
2335,7,Charanjit Chanana,M,INC,,MoS,,"Friday, 15 January 1982","Thursday, 2 September 1982",Rajya Sabha,,NCT of Delhi,industry,no_error,
2336,7,Charanjit Chanana,M,INC,,MoS,,"Friday, 15 January 1982","Thursday, 2 September 1982",Rajya Sabha,,NCT of Delhi,steel & mines,no_error,
2337,7,Chandulal Chandrakar,M,INC,,MoS,,"Sunday, 8 June 1980","Friday, 15 January 1982",Lok Sabha,Durg,Madhya Pradesh,tourism & civil aviation,no_error,
2338,7,Dalbir SIngh Chaudhury,M,INC,,MoS,,"Sunday, 8 June 1980","Friday, 17 October 1980",Lok Sabha,Sirsa,Haryana,petroleum & chemicals,other_exception,exception: ministry out of gazette date range
2339,7,Dalbir SIngh Chaudhury,M,INC,,MoS,,"Friday, 17 October 1980","Friday, 2 September 1983",Lok Sabha,Sirsa,Haryana,"petroleum, chemicals & fertilisers",other_exception,exception: ministry out of gazette date range
2340,7,Dalbir SIngh Chaudhury,M,INC,,MoS,,"Thursday, 2 September 1982","Saturday, 29 January 1983",Lok Sabha,Sirsa,Haryana,"petroleum, chemicals & fertilisers",other_exception,exception: ministry out of gazette date range
2341,7,Dalbir SIngh Chaudhury,M,INC,Petroleum,MoS,,"Thursday, 2 September 1982","Saturday, 29 January 1983",Lok Sabha,Sirsa,Haryana,energy,no_error,
2342,7,Dalbir SIngh Chaudhury,M,INC,Coal,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,Sirsa,Haryana,energy,difference of 65,
2343,7,Dalbir SIngh Chaudhury,M,INC,Coal,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Sirsa,Haryana,energy,difference of 4,
2344,7,Dharam Vir,M,INC,,DCM,,"Friday, 15 January 1982","Monday, 6 September 1982",Rajya Sabha,,Uttar Pradesh,labour,difference of 0,
2345,7,Dharam Vir,M,INC,,DCM,,"Monday, 6 September 1982","Saturday, 29 January 1983",Rajya Sabha,,Uttar Pradesh,labour & rehabilitation,difference of 0,
2346,7,Dharam Vir,M,INC,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Rajya Sabha,,Uttar Pradesh,labour & rehabilitation,difference of 65,
2347,7,Dharam Vir,M,INC,,MoS,,"Sunday, 4 November 1984","Saturday, 22 December 1984",Rajya Sabha,,Uttar Pradesh,labour & rehabilitation,difference of 13,
2348,7,Digvijay Singh,M,INC,Ecology,DCM,,"Thursday, 2 September 1982","Wednesday, 31 October 1984",Lok Sabha,Surendranagar,Gujarat,ecology,other_exception,exception: ministry out of gazette date range
2349,7,Digvijay Singh,M,INC,,DCM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Surendranagar,Gujarat,environment,difference of 4,
2350,7,Nihar Ranjan Laskar,M,INC,,MoS,,"Monday, 14 January 1980","Friday, 15 January 1982",Lok Sabha,Karimganj,Assam,health & family welfare,no_error,
2351,7,Nihar Ranjan Laskar,M,INC,,MoS,,"Friday, 15 January 1982","Tuesday, 7 February 1984",Lok Sabha,Karimganj,Assam,home affairs,no_error,
2352,7,Nihar Ranjan Laskar,M,INC,,MoS,,"Tuesday, 7 February 1984","Friday, 7 September 1984",Lok Sabha,Karimganj,Assam,commerce & supply,other_exception,exception: ministry out of gazette date range
2353,7,Nihar Ranjan Laskar,M,INC,,MoS,,"Friday, 7 September 1984","Wednesday, 31 October 1984",Lok Sabha,Karimganj,Assam,industry,difference of 6,
2354,7,Nihar Ranjan Laskar,M,INC,,MoS,,"Monday, 12 November 1984","Monday, 31 December 1984",Lok Sabha,Karimganj,Assam,industry,difference of 55,
2355,7,Vikram Mahajan,M,INC,,MoS,,"Sunday, 8 June 1980","Saturday, 29 January 1983",Lok Sabha,Kangra,Himachal Pradesh,energy,no_error,
2356,7,Yogendra Makwana,M,INC,,MoS,,"Monday, 14 January 1980","Friday, 15 January 1982",Rajya Sabha,,Gujarat,home affairs,no_error,
2357,7,Yogendra Makwana,M,INC,,MoS,,"Friday, 15 January 1982","Saturday, 29 January 1983",Rajya Sabha,,Gujarat,communications,no_error,
2358,7,Yogendra Makwana,M,INC,,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Rajya Sabha,,Gujarat,agriculture,difference of 65,
2359,7,Yogendra Makwana,M,INC,,MoS,,"Friday, 4 November 1983","Monday, 31 December 1984",Rajya Sabha,,Gujarat,agriculture,difference of 4,
2360,7,K Mallikarjun,M,INC,,DCM,,"Sunday, 8 June 1980","Saturday, 29 January 1983",Lok Sabha,Aligarh,Uttar Pradesh,railways,no_error,
2361,7,K Mallikarjun,M,INC,,DCM,,"Saturday, 21 November 1981","Friday, 15 January 1982",Lok Sabha,Aligarh,Uttar Pradesh,education & culture,no_error,
2362,7,K Mallikarjun,M,INC,,DCM,,"Saturday, 21 November 1981","Friday, 15 January 1982",Lok Sabha,Aligarh,Uttar Pradesh,social welfare,no_error,
2363,7,K Mallikarjun,M,INC,,DCM,,"Friday, 15 January 1982","Tuesday, 7 February 1984",Lok Sabha,Aligarh,Uttar Pradesh,information & broadcasting,no_error,
2364,7,K Mallikarjun,M,INC,,DCM,,"Friday, 15 January 1982","Tuesday, 7 February 1984",Lok Sabha,Aligarh,Uttar Pradesh,parliamentary affairs,no_error,
2365,7,K Mallikarjun,M,INC,,DCM,,"Friday, 15 January 1982","Wednesday, 31 October 1984",Lok Sabha,Aligarh,Uttar Pradesh,works & housing,no_error,
2366,7,K Mallikarjun,M,INC,,DCM,,"Friday, 15 January 1982","Wednesday, 31 October 1984",Lok Sabha,Aligarh,Uttar Pradesh,sports,other_exception,exception: ministry out of gazette date range
2367,7,K Mallikarjun,M,INC,,DCM,,"Friday, 15 January 1982","Wednesday, 31 October 1984",Lok Sabha,Aligarh,Uttar Pradesh,parliamentary affairs,difference of 65,
2368,7,K Mallikarjun,M,INC,,DCM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Aligarh,Uttar Pradesh,works & housing,no_error,
2369,7,K Mallikarjun,M,INC,,DCM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Aligarh,Uttar Pradesh,sports,difference of 4,
2370,7,K Mallikarjun,M,INC,,DCM,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Aligarh,Uttar Pradesh,parliamentary affairs,difference of 61,
2371,7,Gargi Shakar Mishra,M,INC,Coal,MoS,,"Friday, 15 January 1982","Thursday, 2 September 1982",Lok Sabha,Seoni,Madhya Pradesh,energy,no_error,
2372,7,Gargi Shakar Mishra,M,INC,,MoS,,"Thursday, 2 September 1982","Monday, 6 September 1982",Lok Sabha,Seoni,Madhya Pradesh,"steel, mines & coal",other_exception,exception: ministry out of gazette date range
2373,7,Gargi Shakar Mishra,M,INC,,MoS,,"Monday, 6 September 1982","Saturday, 29 January 1983",Lok Sabha,Seoni,Madhya Pradesh,energy,no_error,
2374,7,Gargi Shakar Mishra,M,INC,Petroleum,MoS,,"Saturday, 29 January 1983","Wednesday, 31 October 1984",Lok Sabha,Seoni,Madhya Pradesh,energy,difference of 65,
2375,7,Gargi Shakar Mishra,M,INC,Petroleum,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Seoni,Madhya Pradesh,energy,difference of 4,
2376,7,Harinath Mishra,M,INC,,MoS,Independent Charge,"Saturday, 29 January 1983","Thursday, 2 August 1984",Lok Sabha,Darbhanga,Bihar,rural development,no_error,
2377,7,Harinath Mishra,M,INC,,MoS,,"Thursday, 2 August 1984","Wednesday, 31 October 1984",Lok Sabha,Darbhanga,Bihar,irrigation,difference of 65,
2378,7,Harinath Mishra,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Darbhanga,Bihar,planning,no_error,
2379,7,Kartik Oraon,M,INC,,MoS,,"Monday, 14 January 1980","Sunday, 8 June 1980",Lok Sabha,Lohardaga,Bihar,tourism & civil aviation,no_error,
2380,7,Kartik Oraon,M,INC,,MoS,,"Sunday, 8 June 1980","Tuesday, 8 December 1981",Lok Sabha,Lohardaga,Bihar,communications,no_error,
2381,7,Jagannath Pahadia,M,INC,,DCM,,"Monday, 14 January 1980","Friday, 6 June 1980",Lok Sabha,Bayana,Rajasthan,finance,no_error,
2382,7,S B Pattabhi Rama Rao,M,INC,,MoS,,"Saturday, 11 September 1982","Tuesday, 7 February 1984",Lok Sabha,Rajahmundry,Andhra Pradesh,finance,no_error,
2383,7,S B Pattabhi Rama Rao,M,INC,,MoS,,"Tuesday, 7 February 1984","Wednesday, 31 October 1984",Lok Sabha,Rajahmundry,Andhra Pradesh,industry,difference of 6,
2384,7,S B Pattabhi Rama Rao,M,INC,,MoS,,"Sunday, 4 November 1984","Monday, 31 December 1984",Lok Sabha,Rajahmundry,Andhra Pradesh,industry,difference of 55,
2385,7,Janardhana Poojari,M,INC,Banking and Insurance,DCM,,"Friday, 15 January 1982","Wednesday, 31 October 1984",Lok Sabha,Mangalore,Karnataka,finance,no_error,
